Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
15043,06-09-17,6.77E+14,1,burnt garlic tonkotsu ramen
15044,06-09-17,6.77E+14,1,burnt garlic tonkotsu ramen
15047,06-09-17,9.44E+15,2,burnt garlic tonkotsu ramen
15048,06-09-17,9.44E+15,2,burnt garlic tonkotsu ramen
15063,06-09-17,6.23E+15,2,burnt garlic tonkotsu ramen
15064,06-09-17,6.23E+15,2,burnt garlic tonkotsu ramen
15067,06-09-17,1.37E+15,1,burnt garlic tonkotsu ramen
15068,06-09-17,1.37E+15,1,burnt garlic tonkotsu ramen
15079,06-09-17,1.01E+15,1,burnt garlic tonkotsu ramen
15080,06-09-17,1.01E+15,1,burnt garlic tonkotsu ramen
15089,06-09-17,5.34E+15,1,burnt garlic tonkotsu ramen
15090,06-09-17,5.34E+15,1,burnt garlic tonkotsu ramen
15109,06-09-17,7.66E+15,1,burnt garlic tonkotsu ramen
15110,06-09-17,7.66E+15,1,burnt garlic tonkotsu ramen
15117,06-09-17,6.47E+15,1,burnt garlic tonkotsu ramen
15118,06-09-17,6.47E+15,1,burnt garlic tonkotsu ramen
15163,06-10-17,1.80E+15,1,burnt garlic tonkotsu ramen
15164,06-10-17,1.80E+15,1,burnt garlic tonkotsu ramen
15165,06-10-17,6.09E+14,1,burnt garlic tonkotsu ramen
15166,06-10-17,6.09E+14,1,burnt garlic tonkotsu ramen
15199,06-10-17,5.45E+14,2,burnt garlic tonkotsu ramen
15200,06-10-17,5.45E+14,2,burnt garlic tonkotsu ramen
15209,06-10-17,1.17E+15,1,burnt garlic tonkotsu ramen
15210,06-10-17,1.17E+15,1,burnt garlic tonkotsu ramen
15215,06-10-17,6.24E+15,1,burnt garlic tonkotsu ramen
15216,06-10-17,6.24E+15,1,burnt garlic tonkotsu ramen
15221,06-10-17,8.64E+15,1,burnt garlic tonkotsu ramen
15222,06-10-17,8.64E+15,1,burnt garlic tonkotsu ramen
15301,06-11-17,3.03E+14,1,burnt garlic tonkotsu ramen
15302,06-11-17,3.03E+14,1,burnt garlic tonkotsu ramen
15389,06-11-17,9.89E+15,1,burnt garlic tonkotsu ramen
15390,06-11-17,9.89E+15,1,burnt garlic tonkotsu ramen
15425,06-12-17,6.63E+15,1,burnt garlic tonkotsu ramen
15426,06-12-17,6.63E+15,1,burnt garlic tonkotsu ramen
15475,06-12-17,4.64E+15,1,burnt garlic tonkotsu ramen
15476,06-12-17,4.64E+15,1,burnt garlic tonkotsu ramen
15489,06-12-17,1.92E+14,1,burnt garlic tonkotsu ramen
15490,06-12-17,1.92E+14,1,burnt garlic tonkotsu ramen
15523,06-13-2017,3.60E+15,1,burnt garlic tonkotsu ramen
15524,06-13-2017,3.60E+15,1,burnt garlic tonkotsu ramen
15547,06-14-2017,5.87E+15,1,burnt garlic tonkotsu ramen
15548,06-14-2017,5.87E+15,1,burnt garlic tonkotsu ramen
15647,06-14-2017,8.75E+15,2,burnt garlic tonkotsu ramen
15648,06-14-2017,8.75E+15,2,burnt garlic tonkotsu ramen
15661,06-14-2017,1.08E+15,1,burnt garlic tonkotsu ramen
15662,06-14-2017,1.08E+15,1,burnt garlic tonkotsu ramen
15667,06-14-2017,5.49E+15,1,burnt garlic tonkotsu ramen
15668,06-14-2017,5.49E+15,1,burnt garlic tonkotsu ramen
15673,06-14-2017,2.43E+15,1,burnt garlic tonkotsu ramen
15674,06-14-2017,2.43E+15,1,burnt garlic tonkotsu ramen
15693,06-14-2017,7.92E+15,2,burnt garlic tonkotsu ramen
15694,06-14-2017,7.92E+15,2,burnt garlic tonkotsu ramen
15695,06-14-2017,5.16E+15,1,burnt garlic tonkotsu ramen
15696,06-14-2017,5.16E+15,1,burnt garlic tonkotsu ramen
15791,06-16-2017,6.38E+15,1,burnt garlic tonkotsu ramen
15792,06-16-2017,6.38E+15,1,burnt garlic tonkotsu ramen
15795,06-16-2017,3.75E+15,1,burnt garlic tonkotsu ramen
15796,06-16-2017,3.75E+15,1,burnt garlic tonkotsu ramen
15815,06-16-2017,4.91E+15,2,burnt garlic tonkotsu ramen
15816,06-16-2017,4.91E+15,2,burnt garlic tonkotsu ramen
15823,06-16-2017,4.82E+15,1,burnt garlic tonkotsu ramen
15824,06-16-2017,4.82E+15,1,burnt garlic tonkotsu ramen
15831,06-16-2017,9.92E+15,2,burnt garlic tonkotsu ramen
15832,06-16-2017,9.92E+15,2,burnt garlic tonkotsu ramen
15839,06-16-2017,3.34E+15,1,burnt garlic tonkotsu ramen
15840,06-16-2017,3.34E+15,1,burnt garlic tonkotsu ramen
15869,06-17-2017,1.18E+15,3,burnt garlic tonkotsu ramen
15870,06-17-2017,1.18E+15,3,burnt garlic tonkotsu ramen
15883,06-17-2017,5.79E+14,4,burnt garlic tonkotsu ramen
15884,06-17-2017,5.79E+14,4,burnt garlic tonkotsu ramen
15909,06-17-2017,2.44E+15,1,burnt garlic tonkotsu ramen
15910,06-17-2017,2.44E+15,1,burnt garlic tonkotsu ramen
15913,06-17-2017,3.00E+15,1,burnt garlic tonkotsu ramen
15914,06-17-2017,3.00E+15,1,burnt garlic tonkotsu ramen
15917,06-17-2017,7.08E+15,1,burnt garlic tonkotsu ramen
15918,06-17-2017,7.08E+15,1,burnt garlic tonkotsu ramen
15929,06-18-2017,9.41E+15,1,burnt garlic tonkotsu ramen
15930,06-18-2017,9.41E+15,1,burnt garlic tonkotsu ramen
15991,06-18-2017,7.46E+15,1,burnt garlic tonkotsu ramen
15992,06-18-2017,7.46E+15,1,burnt garlic tonkotsu ramen
16009,06-18-2017,6.03E+15,1,burnt garlic tonkotsu ramen
16010,06-18-2017,6.03E+15,1,burnt garlic tonkotsu ramen
16035,06-18-2017,1.79E+14,4,burnt garlic tonkotsu ramen
16036,06-18-2017,1.79E+14,4,burnt garlic tonkotsu ramen
16049,06-18-2017,2.72E+15,3,burnt garlic tonkotsu ramen
16050,06-18-2017,2.72E+15,3,burnt garlic tonkotsu ramen
16057,06-18-2017,7.91E+15,1,burnt garlic tonkotsu ramen
16058,06-18-2017,7.91E+15,1,burnt garlic tonkotsu ramen
16105,06-19-2017,9.56E+15,2,burnt garlic tonkotsu ramen
16106,06-19-2017,9.56E+15,2,burnt garlic tonkotsu ramen
16111,06-19-2017,1.36E+15,4,burnt garlic tonkotsu ramen
16112,06-19-2017,1.36E+15,4,burnt garlic tonkotsu ramen
16141,06-19-2017,9.71E+15,1,burnt garlic tonkotsu ramen
16142,06-19-2017,9.71E+15,1,burnt garlic tonkotsu ramen
16193,06-20-2017,1.68E+15,1,burnt garlic tonkotsu ramen
16194,06-20-2017,1.68E+15,1,burnt garlic tonkotsu ramen
16209,06-20-2017,4.26E+15,4,burnt garlic tonkotsu ramen
16210,06-20-2017,4.26E+15,4,burnt garlic tonkotsu ramen
16247,06-21-2017,4.09E+15,1,burnt garlic tonkotsu ramen
16248,06-21-2017,4.09E+15,1,burnt garlic tonkotsu ramen
16249,06-21-2017,6.09E+15,2,burnt garlic tonkotsu ramen
16250,06-21-2017,6.09E+15,2,burnt garlic tonkotsu ramen
16271,06-21-2017,7.05E+15,1,burnt garlic tonkotsu ramen
16272,06-21-2017,7.05E+15,1,burnt garlic tonkotsu ramen
16273,06-21-2017,4.13E+15,1,burnt garlic tonkotsu ramen
16274,06-21-2017,4.13E+15,1,burnt garlic tonkotsu ramen
16313,06-22-2017,2.81E+15,1,burnt garlic tonkotsu ramen
16314,06-22-2017,2.81E+15,1,burnt garlic tonkotsu ramen
16335,06-22-2017,4.71E+15,1,burnt garlic tonkotsu ramen
16336,06-22-2017,4.71E+15,1,burnt garlic tonkotsu ramen
16349,06-22-2017,9.19E+15,1,burnt garlic tonkotsu ramen
16350,06-22-2017,9.19E+15,1,burnt garlic tonkotsu ramen
16369,06-22-2017,9.02E+15,2,burnt garlic tonkotsu ramen
16370,06-22-2017,9.02E+15,2,burnt garlic tonkotsu ramen
16381,06-22-2017,4.35E+15,1,burnt garlic tonkotsu ramen
16382,06-22-2017,4.35E+15,1,burnt garlic tonkotsu ramen
16387,06-22-2017,4.57E+15,1,burnt garlic tonkotsu ramen
16388,06-22-2017,4.57E+15,1,burnt garlic tonkotsu ramen
16395,06-22-2017,3.82E+15,1,burnt garlic tonkotsu ramen
16396,06-22-2017,3.82E+15,1,burnt garlic tonkotsu ramen
16397,06-22-2017,8.83E+15,1,burnt garlic tonkotsu ramen
16398,06-22-2017,8.83E+15,1,burnt garlic tonkotsu ramen
16463,06-23-2017,8.26E+15,1,burnt garlic tonkotsu ramen
16464,06-23-2017,8.26E+15,1,burnt garlic tonkotsu ramen
16529,06-23-2017,8.63E+15,1,burnt garlic tonkotsu ramen
16530,06-23-2017,8.63E+15,1,burnt garlic tonkotsu ramen
16545,06-24-2017,2.31E+15,1,burnt garlic tonkotsu ramen
16546,06-24-2017,2.31E+15,1,burnt garlic tonkotsu ramen
16551,06-24-2017,3.49E+15,4,burnt garlic tonkotsu ramen
16552,06-24-2017,3.49E+15,4,burnt garlic tonkotsu ramen
16565,06-24-2017,8.01E+15,1,burnt garlic tonkotsu ramen
16566,06-24-2017,8.01E+15,1,burnt garlic tonkotsu ramen
16567,06-24-2017,4.94E+12,1,burnt garlic tonkotsu ramen
16568,06-24-2017,4.94E+12,1,burnt garlic tonkotsu ramen
16639,06-24-2017,3.67E+15,1,burnt garlic tonkotsu ramen
16640,06-24-2017,3.67E+15,1,burnt garlic tonkotsu ramen
16655,06-25-2017,1.90E+15,1,burnt garlic tonkotsu ramen
16656,06-25-2017,1.90E+15,1,burnt garlic tonkotsu ramen
16671,06-25-2017,7.39E+15,1,burnt garlic tonkotsu ramen
16672,06-25-2017,7.39E+15,1,burnt garlic tonkotsu ramen
16691,06-26-2017,2.87E+15,1,burnt garlic tonkotsu ramen
16692,06-26-2017,2.87E+15,1,burnt garlic tonkotsu ramen
16697,06-26-2017,2.49E+15,2,burnt garlic tonkotsu ramen
16698,06-26-2017,2.49E+15,2,burnt garlic tonkotsu ramen
16731,06-26-2017,7.45E+15,1,burnt garlic tonkotsu ramen
16732,06-26-2017,7.45E+15,1,burnt garlic tonkotsu ramen
16773,06-27-2017,5.42E+15,1,burnt garlic tonkotsu ramen
16774,06-27-2017,5.42E+15,1,burnt garlic tonkotsu ramen
16797,06-27-2017,4.70E+15,1,burnt garlic tonkotsu ramen
16798,06-27-2017,4.70E+15,1,burnt garlic tonkotsu ramen
16801,06-27-2017,7.10E+15,1,burnt garlic tonkotsu ramen
16802,06-27-2017,7.10E+15,1,burnt garlic tonkotsu ramen
16809,06-27-2017,4.06E+15,1,burnt garlic tonkotsu ramen
16810,06-27-2017,4.06E+15,1,burnt garlic tonkotsu ramen
16863,06-27-2017,2.90E+15,1,burnt garlic tonkotsu ramen
16864,06-27-2017,2.90E+15,1,burnt garlic tonkotsu ramen
16871,06-27-2017,9.79E+15,1,burnt garlic tonkotsu ramen
16872,06-27-2017,9.79E+15,1,burnt garlic tonkotsu ramen
16909,06-28-2017,3.81E+15,1,burnt garlic tonkotsu ramen
16910,06-28-2017,3.81E+15,1,burnt garlic tonkotsu ramen
16919,06-28-2017,3.01E+15,1,burnt garlic tonkotsu ramen
16920,06-28-2017,3.01E+15,1,burnt garlic tonkotsu ramen
16941,06-28-2017,2.68E+15,1,burnt garlic tonkotsu ramen
16942,06-28-2017,2.68E+15,1,burnt garlic tonkotsu ramen
16987,06-28-2017,5.86E+15,1,burnt garlic tonkotsu ramen
16988,06-28-2017,5.86E+15,1,burnt garlic tonkotsu ramen
17013,06-28-2017,5.76E+15,1,burnt garlic tonkotsu ramen
17014,06-28-2017,5.76E+15,1,burnt garlic tonkotsu ramen
17035,06-28-2017,6.92E+15,1,burnt garlic tonkotsu ramen
17036,06-28-2017,6.92E+15,1,burnt garlic tonkotsu ramen
17047,06-28-2017,5.47E+15,1,burnt garlic tonkotsu ramen
17048,06-28-2017,5.47E+15,1,burnt garlic tonkotsu ramen
17083,06-29-2017,7.44E+14,1,burnt garlic tonkotsu ramen
17084,06-29-2017,7.44E+14,1,burnt garlic tonkotsu ramen
17095,06-29-2017,1.43E+15,1,burnt garlic tonkotsu ramen
17096,06-29-2017,1.43E+15,1,burnt garlic tonkotsu ramen
17113,06-29-2017,2.54E+15,1,burnt garlic tonkotsu ramen
17114,06-29-2017,2.54E+15,1,burnt garlic tonkotsu ramen
17183,06-29-2017,7.89E+15,1,burnt garlic tonkotsu ramen
17184,06-29-2017,7.89E+15,1,burnt garlic tonkotsu ramen
17213,06-30-2017,1.36E+15,3,burnt garlic tonkotsu ramen
17214,06-30-2017,1.36E+15,3,burnt garlic tonkotsu ramen
17221,06-30-2017,5.18E+15,1,burnt garlic tonkotsu ramen
17222,06-30-2017,5.18E+15,1,burnt garlic tonkotsu ramen
17237,07-01-17,5.37E+15,1,burnt garlic tonkotsu ramen
17238,07-01-17,5.37E+15,1,burnt garlic tonkotsu ramen
17241,07-01-17,3.35E+15,1,burnt garlic tonkotsu ramen
17242,07-01-17,3.35E+15,1,burnt garlic tonkotsu ramen
17283,07-01-17,3.32E+14,1,burnt garlic tonkotsu ramen
17284,07-01-17,3.32E+14,1,burnt garlic tonkotsu ramen
17309,07-01-17,4.26E+15,1,burnt garlic tonkotsu ramen
17310,07-01-17,4.26E+15,1,burnt garlic tonkotsu ramen
17339,07-01-17,3.65E+15,1,burnt garlic tonkotsu ramen
17340,07-01-17,3.65E+15,1,burnt garlic tonkotsu ramen
17349,07-01-17,9.85E+15,1,burnt garlic tonkotsu ramen
17350,07-01-17,9.85E+15,1,burnt garlic tonkotsu ramen
17353,07-01-17,5.22E+15,1,burnt garlic tonkotsu ramen
17354,07-01-17,5.22E+15,1,burnt garlic tonkotsu ramen
17381,07-02-17,1.19E+15,1,burnt garlic tonkotsu ramen
17382,07-02-17,1.19E+15,1,burnt garlic tonkotsu ramen
17385,07-02-17,4.08E+15,3,burnt garlic tonkotsu ramen
17386,07-02-17,4.08E+15,3,burnt garlic tonkotsu ramen
17419,07-02-17,9.23E+15,1,burnt garlic tonkotsu ramen
17420,07-02-17,9.23E+15,1,burnt garlic tonkotsu ramen
17507,07-02-17,4.39E+15,1,burnt garlic tonkotsu ramen
17508,07-02-17,4.39E+15,1,burnt garlic tonkotsu ramen
17511,07-02-17,1.02E+15,1,burnt garlic tonkotsu ramen
17512,07-02-17,1.02E+15,1,burnt garlic tonkotsu ramen
17537,07-03-17,1.28E+15,1,burnt garlic tonkotsu ramen
17538,07-03-17,1.28E+15,1,burnt garlic tonkotsu ramen
17551,07-03-17,3.63E+15,1,burnt garlic tonkotsu ramen
17552,07-03-17,3.63E+15,1,burnt garlic tonkotsu ramen
17561,07-03-17,4.09E+15,1,burnt garlic tonkotsu ramen
17562,07-03-17,4.09E+15,1,burnt garlic tonkotsu ramen
17579,07-03-17,6.05E+15,1,burnt garlic tonkotsu ramen
17580,07-03-17,6.05E+15,1,burnt garlic tonkotsu ramen
17583,07-03-17,2.46E+15,1,burnt garlic tonkotsu ramen
17584,07-03-17,2.46E+15,1,burnt garlic tonkotsu ramen
17591,07-03-17,4.73E+15,1,burnt garlic tonkotsu ramen
17592,07-03-17,4.73E+15,1,burnt garlic tonkotsu ramen
17655,07-04-17,9.08E+15,1,burnt garlic tonkotsu ramen
17656,07-04-17,9.08E+15,1,burnt garlic tonkotsu ramen
17687,07-04-17,8.69E+15,1,burnt garlic tonkotsu ramen
17688,07-04-17,8.69E+15,1,burnt garlic tonkotsu ramen
17715,07-04-17,7.43E+15,2,burnt garlic tonkotsu ramen
17716,07-04-17,7.43E+15,2,burnt garlic tonkotsu ramen
17721,07-04-17,9.28E+15,1,burnt garlic tonkotsu ramen
17722,07-04-17,9.28E+15,1,burnt garlic tonkotsu ramen
17725,07-04-17,6.80E+15,1,burnt garlic tonkotsu ramen
17726,07-04-17,6.80E+15,1,burnt garlic tonkotsu ramen
17729,07-04-17,9.54E+15,1,burnt garlic tonkotsu ramen
17730,07-04-17,9.54E+15,1,burnt garlic tonkotsu ramen
17765,07-05-17,1.01E+15,1,burnt garlic tonkotsu ramen
17766,07-05-17,1.01E+15,1,burnt garlic tonkotsu ramen
17787,07-05-17,5.66E+14,2,burnt garlic tonkotsu ramen
17788,07-05-17,5.66E+14,2,burnt garlic tonkotsu ramen
17831,07-05-17,4.17E+15,1,burnt garlic tonkotsu ramen
17832,07-05-17,4.17E+15,1,burnt garlic tonkotsu ramen
17837,07-05-17,3.01E+15,1,burnt garlic tonkotsu ramen
17838,07-05-17,3.01E+15,1,burnt garlic tonkotsu ramen
17859,07-05-17,4.37E+15,1,burnt garlic tonkotsu ramen
17860,07-05-17,4.37E+15,1,burnt garlic tonkotsu ramen
17879,07-05-17,1.13E+15,1,burnt garlic tonkotsu ramen
17880,07-05-17,1.13E+15,1,burnt garlic tonkotsu ramen
17881,07-05-17,6.89E+15,1,burnt garlic tonkotsu ramen
17882,07-05-17,6.89E+15,1,burnt garlic tonkotsu ramen
17891,07-05-17,4.54E+15,1,burnt garlic tonkotsu ramen
17892,07-05-17,4.54E+15,1,burnt garlic tonkotsu ramen
17907,07-06-17,4.16E+15,2,burnt garlic tonkotsu ramen
17908,07-06-17,4.16E+15,2,burnt garlic tonkotsu ramen
17911,07-06-17,4.90E+15,1,burnt garlic tonkotsu ramen
17912,07-06-17,4.90E+15,1,burnt garlic tonkotsu ramen
17935,07-07-17,8.11E+15,1,burnt garlic tonkotsu ramen
17936,07-07-17,8.11E+15,1,burnt garlic tonkotsu ramen
17937,07-07-17,5.67E+15,1,burnt garlic tonkotsu ramen
17938,07-07-17,5.67E+15,1,burnt garlic tonkotsu ramen
17977,07-07-17,4.44E+15,1,burnt garlic tonkotsu ramen
17978,07-07-17,4.44E+15,1,burnt garlic tonkotsu ramen
17987,07-07-17,1.45E+15,4,burnt garlic tonkotsu ramen
17988,07-07-17,1.45E+15,4,burnt garlic tonkotsu ramen
18043,07-07-17,6.35E+15,1,burnt garlic tonkotsu ramen
18044,07-07-17,6.35E+15,1,burnt garlic tonkotsu ramen
18071,07-08-17,9.97E+15,1,burnt garlic tonkotsu ramen
18072,07-08-17,9.97E+15,1,burnt garlic tonkotsu ramen
18075,07-08-17,3.64E+15,3,burnt garlic tonkotsu ramen
18076,07-08-17,3.64E+15,3,burnt garlic tonkotsu ramen
18107,07-08-17,2.34E+15,2,burnt garlic tonkotsu ramen
18108,07-08-17,2.34E+15,2,burnt garlic tonkotsu ramen
18115,07-08-17,4.37E+14,1,burnt garlic tonkotsu ramen
18116,07-08-17,4.37E+14,1,burnt garlic tonkotsu ramen
18123,07-08-17,2.07E+15,3,burnt garlic tonkotsu ramen
18124,07-08-17,2.07E+15,3,burnt garlic tonkotsu ramen
18151,07-08-17,4.42E+15,1,burnt garlic tonkotsu ramen
18152,07-08-17,4.42E+15,1,burnt garlic tonkotsu ramen
18171,07-08-17,3.71E+15,3,burnt garlic tonkotsu ramen
18172,07-08-17,3.71E+15,3,burnt garlic tonkotsu ramen
18175,07-08-17,9.06E+15,1,burnt garlic tonkotsu ramen
18176,07-08-17,9.06E+15,1,burnt garlic tonkotsu ramen
18195,07-08-17,1.87E+15,1,burnt garlic tonkotsu ramen
18196,07-08-17,1.87E+15,1,burnt garlic tonkotsu ramen
18237,07-10-17,5.52E+15,1,burnt garlic tonkotsu ramen
18238,07-10-17,5.52E+15,1,burnt garlic tonkotsu ramen
18261,07-11-17,9.08E+15,1,burnt garlic tonkotsu ramen
18262,07-11-17,9.08E+15,1,burnt garlic tonkotsu ramen
18301,07-11-17,9.39E+15,1,burnt garlic tonkotsu ramen
18302,07-11-17,9.39E+15,1,burnt garlic tonkotsu ramen
18307,07-11-17,3.96E+15,1,burnt garlic tonkotsu ramen
18308,07-11-17,3.96E+15,1,burnt garlic tonkotsu ramen
18329,07-11-17,3.84E+15,1,burnt garlic tonkotsu ramen
18330,07-11-17,3.84E+15,1,burnt garlic tonkotsu ramen
18339,07-11-17,3.43E+15,1,burnt garlic tonkotsu ramen
18340,07-11-17,3.43E+15,1,burnt garlic tonkotsu ramen
18425,07-13-2017,6.46E+15,1,burnt garlic tonkotsu ramen
18426,07-13-2017,6.46E+15,1,burnt garlic tonkotsu ramen
18431,07-13-2017,8.99E+15,3,burnt garlic tonkotsu ramen
18432,07-13-2017,8.99E+15,3,burnt garlic tonkotsu ramen
18441,07-13-2017,2.32E+15,1,burnt garlic tonkotsu ramen
18442,07-13-2017,2.32E+15,1,burnt garlic tonkotsu ramen
18445,07-13-2017,1.67E+15,1,burnt garlic tonkotsu ramen
18446,07-13-2017,1.67E+15,1,burnt garlic tonkotsu ramen
18461,07-13-2017,9.61E+15,1,burnt garlic tonkotsu ramen
18462,07-13-2017,9.61E+15,1,burnt garlic tonkotsu ramen
18477,07-13-2017,6.59E+15,4,burnt garlic tonkotsu ramen
18478,07-13-2017,6.59E+15,4,burnt garlic tonkotsu ramen
18523,07-13-2017,6.31E+15,1,burnt garlic tonkotsu ramen
18524,07-13-2017,6.31E+15,1,burnt garlic tonkotsu ramen
18525,07-13-2017,4.24E+15,1,burnt garlic tonkotsu ramen
18526,07-13-2017,4.24E+15,1,burnt garlic tonkotsu ramen
18551,07-13-2017,8.86E+14,1,burnt garlic tonkotsu ramen
18552,07-13-2017,8.86E+14,1,burnt garlic tonkotsu ramen
18587,07-13-2017,1.75E+15,1,burnt garlic tonkotsu ramen
18588,07-13-2017,1.75E+15,1,burnt garlic tonkotsu ramen
18609,07-13-2017,9.59E+15,1,burnt garlic tonkotsu ramen
18610,07-13-2017,9.59E+15,1,burnt garlic tonkotsu ramen
18625,07-14-2017,1.68E+15,1,burnt garlic tonkotsu ramen
18626,07-14-2017,1.68E+15,1,burnt garlic tonkotsu ramen
18659,07-14-2017,6.16E+15,2,burnt garlic tonkotsu ramen
18660,07-14-2017,6.16E+15,2,burnt garlic tonkotsu ramen
18667,07-14-2017,4.74E+15,1,burnt garlic tonkotsu ramen
18668,07-14-2017,4.74E+15,1,burnt garlic tonkotsu ramen
18725,07-14-2017,5.85E+15,1,burnt garlic tonkotsu ramen
18726,07-14-2017,5.85E+15,1,burnt garlic tonkotsu ramen
18749,07-15-2017,4.04E+15,3,burnt garlic tonkotsu ramen
18750,07-15-2017,4.04E+15,3,burnt garlic tonkotsu ramen
18781,07-15-2017,2.34E+15,1,burnt garlic tonkotsu ramen
18782,07-15-2017,2.34E+15,1,burnt garlic tonkotsu ramen
18797,07-15-2017,9.74E+14,1,burnt garlic tonkotsu ramen
18798,07-15-2017,9.74E+14,1,burnt garlic tonkotsu ramen
18819,07-15-2017,4.74E+15,1,burnt garlic tonkotsu ramen
18820,07-15-2017,4.74E+15,1,burnt garlic tonkotsu ramen
18849,07-15-2017,2.90E+15,2,burnt garlic tonkotsu ramen
18850,07-15-2017,2.90E+15,2,burnt garlic tonkotsu ramen
18853,07-15-2017,2.49E+15,1,burnt garlic tonkotsu ramen
18854,07-15-2017,2.49E+15,1,burnt garlic tonkotsu ramen
18863,07-15-2017,7.69E+14,1,burnt garlic tonkotsu ramen
18864,07-15-2017,7.69E+14,1,burnt garlic tonkotsu ramen
18875,07-15-2017,1.55E+15,1,burnt garlic tonkotsu ramen
18876,07-15-2017,1.55E+15,1,burnt garlic tonkotsu ramen
18901,07-16-2017,1.58E+15,1,burnt garlic tonkotsu ramen
18902,07-16-2017,1.58E+15,1,burnt garlic tonkotsu ramen
18913,07-16-2017,7.40E+15,1,burnt garlic tonkotsu ramen
18914,07-16-2017,7.40E+15,1,burnt garlic tonkotsu ramen
18919,07-16-2017,9.99E+15,1,burnt garlic tonkotsu ramen
18920,07-16-2017,9.99E+15,1,burnt garlic tonkotsu ramen
18941,07-16-2017,4.84E+15,1,burnt garlic tonkotsu ramen
18942,07-16-2017,4.84E+15,1,burnt garlic tonkotsu ramen
18949,07-16-2017,2.82E+15,1,burnt garlic tonkotsu ramen
18950,07-16-2017,2.82E+15,1,burnt garlic tonkotsu ramen
19049,07-17-2017,8.51E+15,1,burnt garlic tonkotsu ramen
19050,07-17-2017,8.51E+15,1,burnt garlic tonkotsu ramen
19081,07-17-2017,5.65E+15,2,burnt garlic tonkotsu ramen
19082,07-17-2017,5.65E+15,2,burnt garlic tonkotsu ramen
19089,07-17-2017,3.89E+15,1,burnt garlic tonkotsu ramen
19090,07-17-2017,3.89E+15,1,burnt garlic tonkotsu ramen
19101,07-17-2017,2.48E+15,1,burnt garlic tonkotsu ramen
19102,07-17-2017,2.48E+15,1,burnt garlic tonkotsu ramen
19131,07-17-2017,1.52E+15,1,burnt garlic tonkotsu ramen
19132,07-17-2017,1.52E+15,1,burnt garlic tonkotsu ramen
19269,07-19-2017,2.96E+15,1,burnt garlic tonkotsu ramen
19270,07-19-2017,2.96E+15,1,burnt garlic tonkotsu ramen
19283,07-19-2017,3.96E+15,1,burnt garlic tonkotsu ramen
19284,07-19-2017,3.96E+15,1,burnt garlic tonkotsu ramen
19299,07-20-2017,9.58E+15,1,burnt garlic tonkotsu ramen
19300,07-20-2017,9.58E+15,1,burnt garlic tonkotsu ramen
19353,07-20-2017,5.88E+15,1,burnt garlic tonkotsu ramen
19354,07-20-2017,5.88E+15,1,burnt garlic tonkotsu ramen
19361,07-20-2017,3.77E+15,1,burnt garlic tonkotsu ramen
19362,07-20-2017,3.77E+15,1,burnt garlic tonkotsu ramen
19369,07-20-2017,4.58E+15,1,burnt garlic tonkotsu ramen
19370,07-20-2017,4.58E+15,1,burnt garlic tonkotsu ramen
19377,07-20-2017,5.21E+15,1,burnt garlic tonkotsu ramen
19378,07-20-2017,5.21E+15,1,burnt garlic tonkotsu ramen
19379,07-20-2017,1.99E+14,3,burnt garlic tonkotsu ramen
19380,07-20-2017,1.99E+14,3,burnt garlic tonkotsu ramen
19389,07-20-2017,8.18E+15,1,burnt garlic tonkotsu ramen
19390,07-20-2017,8.18E+15,1,burnt garlic tonkotsu ramen
19393,07-20-2017,1.83E+15,1,burnt garlic tonkotsu ramen
19394,07-20-2017,1.83E+15,1,burnt garlic tonkotsu ramen
19397,07-20-2017,9.62E+15,1,burnt garlic tonkotsu ramen
19398,07-20-2017,9.62E+15,1,burnt garlic tonkotsu ramen
19413,07-20-2017,1.28E+15,3,burnt garlic tonkotsu ramen
19414,07-20-2017,1.28E+15,3,burnt garlic tonkotsu ramen
19419,07-20-2017,4.51E+14,1,burnt garlic tonkotsu ramen
19420,07-20-2017,4.51E+14,1,burnt garlic tonkotsu ramen
19421,07-20-2017,1.68E+15,1,burnt garlic tonkotsu ramen
19422,07-20-2017,1.68E+15,1,burnt garlic tonkotsu ramen
19441,07-20-2017,1.22E+15,2,burnt garlic tonkotsu ramen
19442,07-20-2017,1.22E+15,2,burnt garlic tonkotsu ramen
19457,07-21-2017,2.11E+14,1,burnt garlic tonkotsu ramen
19458,07-21-2017,2.11E+14,1,burnt garlic tonkotsu ramen
19459,07-21-2017,5.16E+15,1,burnt garlic tonkotsu ramen
19460,07-21-2017,5.16E+15,1,burnt garlic tonkotsu ramen
19465,07-21-2017,1.23E+15,3,burnt garlic tonkotsu ramen
19466,07-21-2017,1.23E+15,3,burnt garlic tonkotsu ramen
19467,07-21-2017,1.92E+15,1,burnt garlic tonkotsu ramen
19468,07-21-2017,1.92E+15,1,burnt garlic tonkotsu ramen
19497,07-21-2017,5.35E+15,1,burnt garlic tonkotsu ramen
19498,07-21-2017,5.35E+15,1,burnt garlic tonkotsu ramen
19501,07-21-2017,7.55E+15,1,burnt garlic tonkotsu ramen
19502,07-21-2017,7.55E+15,1,burnt garlic tonkotsu ramen
19521,07-21-2017,2.34E+15,1,burnt garlic tonkotsu ramen
19522,07-21-2017,2.34E+15,1,burnt garlic tonkotsu ramen
19525,07-21-2017,7.32E+15,3,burnt garlic tonkotsu ramen
